id,name,data,eserviceName,producerName,totalActiveConsumers,activeConsumersByMacroCategory,eserviceName,producerName,totalActiveConsumers,activeConsumersByMacroCategory
0,Totale,"{'eserviceName': 'PCP - Comunica post pubblicazione', 'producerName': ""Autorita' Nazionale Anticorruzione - A.N.AC."", 'totalActiveConsumers': 40, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"{'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}",PCP - Comunica post pubblicazione,Autorita' Nazionale Anticorruzione - A.N.AC.,40.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 3}, {'id': '2', 'name': 'Aziende sanitarie locali e Strutture di ricovero', 'count': 1}, {'id': '3', 'name': 'Comuni', 'count': 1}, {'id': '11', 'name': 'Enti privati', 'count': 15}, {'id': '5', 'name': 'Province e Città Metropolitane', 'count': 3}, {'id': '12', 'name': 'Pubbliche Amministrazioni Centrali', 'count': 1}, {'id': '7', 'name': 'Regioni e Province Autonome', 'count': 7}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 9}]"
0,Totale,"{'eserviceName': 'C021-servizioAccertamentoStatoFamiglia-approvazione_automati', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 85, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 82}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]}",C021-servizioAccertamentoStatoFamiglia-approvazione_automati,Ministero dell'Interno,85.0,"{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}",C021-servizioAccertamentoStatoFamiglia-approvazione_automati,Ministero dell'Interno,85.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 82}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]"
0,Totale,"{'eserviceName': 'C021-servizioAccertamentoStatoFamiglia-approvazione_automati', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 85, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 82}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]}",C021-servizioAccertamentoStatoFamiglia-approvazione_automati,Ministero dell'Interno,85.0,"{'id': '3', 'name': 'Comuni', 'count': 82}",C021-servizioAccertamentoStatoFamiglia-approvazione_automati,Ministero dell'Interno,85.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 82}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]"
0,Totale,"{'eserviceName': 'C021-servizioAccertamentoStatoFamiglia-approvazione_automati', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 85, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 82}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]}",C021-servizioAccertamentoStatoFamiglia-approvazione_automati,Ministero dell'Interno,85.0,"{'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}",C021-servizioAccertamentoStatoFamiglia-approvazione_automati,Ministero dell'Interno,85.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 82}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]"
0,Totale,"{'eserviceName': 'C001–servizioNotifica-approvazione_automatica', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 47, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 45}]}",C001–servizioNotifica-approvazione_automatica,Ministero dell'Interno,47.0,"{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}",C001–servizioNotifica-approvazione_automatica,Ministero dell'Interno,47.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 45}]"
0,Totale,"{'eserviceName': 'C001–servizioNotifica-approvazione_automatica', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 47, 'activeConsumersByMacroCategory': [{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 45}]}",C001–servizioNotifica-approvazione_automatica,Ministero dell'Interno,47.0,"{'id': '3', 'name': 'Comuni', 'count': 45}",C001–servizioNotifica-approvazione_automatica,Ministero dell'Interno,47.0,"[{'id': '1', 'name': 'Altre Pubbliche Amministrazioni locali', 'count': 2}, {'id': '3', 'name': 'Comuni', 'count': 45}]"
0,Totale,"{'eserviceName': 'C020-servizioAccertamentoResidenza-approvazione_automatica', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 156, 'activeConsumersByMacroCategory': [{'id': '3', 'name': 'Comuni', 'count': 155}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]}",C020-servizioAccertamentoResidenza-approvazione_automatica,Ministero dell'Interno,156.0,"{'id': '3', 'name': 'Comuni', 'count': 155}",C020-servizioAccertamentoResidenza-approvazione_automatica,Ministero dell'Interno,156.0,"[{'id': '3', 'name': 'Comuni', 'count': 155}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]"
0,Totale,"{'eserviceName': 'C020-servizioAccertamentoResidenza-approvazione_automatica', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 156, 'activeConsumersByMacroCategory': [{'id': '3', 'name': 'Comuni', 'count': 155}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]}",C020-servizioAccertamentoResidenza-approvazione_automatica,Ministero dell'Interno,156.0,"{'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}",C020-servizioAccertamentoResidenza-approvazione_automatica,Ministero dell'Interno,156.0,"[{'id': '3', 'name': 'Comuni', 'count': 155}, {'id': '9', 'name': 'Stazioni Appaltanti e Gestori di pubblici servizi', 'count': 1}]"
0,Totale,"{'eserviceName': 'C015-servizioAccertamentoGeneralita-approvazione_automatica', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 45, 'activeConsumersByMacroCategory': [{'id': '3', 'name': 'Comuni', 'count': 45}]}",C015-servizioAccertamentoGeneralita-approvazione_automatica,Ministero dell'Interno,45.0,"{'id': '3', 'name': 'Comuni', 'count': 45}",C015-servizioAccertamentoGeneralita-approvazione_automatica,Ministero dell'Interno,45.0,"[{'id': '3', 'name': 'Comuni', 'count': 45}]"
0,Totale,"{'eserviceName': 'C019-servizioAccertamentoEsistenzaVita-approvazione_automati', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 83, 'activeConsumersByMacroCategory': [{'id': '3', 'name': 'Comuni', 'count': 18}, {'id': '11', 'name': 'Enti privati', 'count': 65}]}",C019-servizioAccertamentoEsistenzaVita-approvazione_automati,Ministero dell'Interno,83.0,"{'id': '3', 'name': 'Comuni', 'count': 18}",C019-servizioAccertamentoEsistenzaVita-approvazione_automati,Ministero dell'Interno,83.0,"[{'id': '3', 'name': 'Comuni', 'count': 18}, {'id': '11', 'name': 'Enti privati', 'count': 65}]"
0,Totale,"{'eserviceName': 'C019-servizioAccertamentoEsistenzaVita-approvazione_automati', 'producerName': ""Ministero dell'Interno"", 'totalActiveConsumers': 83, 'activeConsumersByMacroCategory': [{'id': '3', 'name': 'Comuni', 'count': 18}, {'id': '11', 'name': 'Enti privati', 'count': 65}]}",C019-servizioAccertamentoEsistenzaVita-approvazione_automati,Ministero dell'Interno,83.0,"{'id': '11', 'name': 'Enti privati', 'count': 65}",C019-servizioAccertamentoEsistenzaVita-approvazione_automati,Ministero dell'Interno,83.0,"[{'id': '3', 'name': 'Comuni', 'count': 18}, {'id': '11', 'name': 'Enti privati', 'count': 65}]"
